,player_id,player_name,player_display_name,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,actual,opponent,last_year_ppr_points,rolling_ppr,depth_position,def_points_against,total,moneyline,team,team_doubtful,team_out,team_questionable,injured,fp_proj,position_QB,position_RB,position_TE,position_WR,prediction,error,change_in_prediction
49,00-0029701,R.Tannehill,Ryan Tannehill,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",TEN,2023.0,6.0,REG,IND,18.0,28.0,202.66666666666666,0.3333333333333333,0.6666666666666666,3.0,18.666666666666668,0.3333333333333333,0.0,273.0,81.33333333333333,9.666666666666666,0.8232146898905436,0.0,0.738154540459315,0.12166526261717081,2.6666666666666665,7.666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,-2.7583563923835754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,165.24,8.873333295186361,1.0,18.03333333333333,42.5,205.0,TEN,0.0,3.0,2.0,0.0,14.0,1,0,0,0,13.908800000000008,13.908800000000008,-1.1361999999999899
55,00-0030035,A.Thielen,Adam Thielen,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kmldtl8p9h7h5dzvkwsw",CAR,2023.0,6.0,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.23642101883888245,0.0,9.666666666666666,11.666666666666666,109.33333333333333,0.6666666666666666,0.0,0.0,91.0,42.0,6.666666666666667,9.36009407043457,0.0,1.2819770177205403,0.29170237481594086,0.3802917003631592,0.8059032,0.0,0.0,0.0,DET,180.0,24.800000190734863,1.0,36.1,47.5,700.0,CAR,0.0,6.0,4.0,0.0,15.1,0,0,0,1,21.692999999999994,21.692999999999994,-0.5470000000000006
61,00-0030061,Z.Ertz,Zach Ertz,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t7my0kesdhb2iefvempm",ARI,2023.0,6.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,5.333333333333333,23.0,0.3333333333333333,0.0,0.0,44.333333333333336,5.0,1.0,-1.7706267436345418,0.0,0.27421271800994873,0.15749129404624304,0.13274858985096216,0.2788396,0.0,0.0,0.0,CIN,115.60000000000001,7.6333333651224775,1.0,13.766666666666666,48.0,270.0,ARI,0.0,1.0,8.0,0.0,9.4,0,0,1,0,7.018999999999997,7.018999999999997,0.05099999999999838
66,00-0030068,M.Goodwin,Marquise Goodwin,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mq9ih2olutji2nufwbvj",CLE,2023.0,6.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-0.5800505876541138,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,27.0,0.6666666666666666,0.0,-0.9500314295291901,0.0,0.0,0.03970588278025389,0.10172995598986745,0.03945098,0.0,0.0,0.0,BAL,90.2,0.36666666716337204,1.0,26.76666666666667,36.0,360.0,CLE,0.0,3.0,2.0,0.0,1.7,0,0,0,1,3.3596000000000004,3.3596000000000004,-0.3335999999999988
71,00-0030279,K.Allen,Keenan Allen,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xs7h2igf85nta81v7zb8",LAC,2023.0,6.0,REG,LV,0.3333333333333333,0.3333333333333333,16.333333333333332,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7.333333333333333,9.0,0.3333333333333333,3.9683923721313477,0.0,2.2272727489471436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,11.666666666666666,119.33333333333333,1.0,0.3333333333333333,0.0,98.66666666666667,44.666666666666664,5.666666666666667,9.351971944173178,0.0,1.0878539582093556,0.29380341867605847,0.28403222064177197,0.46993944,0.0,0.0,0.0,LV,164.0,29.586666425069172,1.0,28.066666666666663,51.0,105.0,LAC,2.0,0.0,3.0,0.0,17.9,0,0,0,1,12.906999999999998,12.906999999999998,-5.779199999999998
88,00-0030513,L.Murray,Latavius Murray,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zepm7ghltyeqydn0qxcg",BUF,2023.0,6.0,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,17.666666666666668,0.3333333333333333,0.0,0.0,1.3333333333333333,1.1066299478212993,0.0,1.3333333333333333,1.3333333333333333,10.333333333333334,0.0,0.0,0.0,0.3333333333333333,10.0,0.6666666666666666,0.3415621717770894,0.0,9.666666666666666,0.046342592065533005,0.0019347008007268112,0.040027324,0.0,0.0,0.0,JAX,154.2,6.133333444595337,3.0,16.8,43.5,-1200.0,BUF,0.0,0.0,3.0,0.0,5.2,0,1,0,0,4.0440000000000005,4.0440000000000005,0.19680000000000142
94,00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kikfprn4t5ap1lju4a4k",TEN,2023.0,6.0,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,83.66666666666667,0.0,0.0,0.0,128.0,15.666666666666666,4.333333333333333,5.3146482308705645,0.0,0.619533767302831,0.2819884369770686,0.463685264190038,0.9305147,0.0,0.0,0.0,IND,151.7,13.366666793823242,1.0,30.0,42.5,205.0,TEN,0.0,3.0,2.0,0.0,14.8,0,0,0,1,21.743399999999998,21.743399999999998,-4.82459999999999
99,00-0030565,G.Smith,Geno Smith,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxp32udtvwnpu3rl2cht",SEA,2023.0,6.0,REG,NYG,22.666666666666668,32.333333333333336,244.66666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,15.666666666666666,0.0,0.0,211.33333333333334,109.0,12.0,3.671848773956299,0.3333333333333333,1.22443288564682,0.12148444230357806,2.3333333333333335,5.333333333333333,0.0,0.0,0.0,0.0,-1.0707556903362274,0.0,0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,-2.6666666666666665,2.0,0.0,-1.441520094871521,0.0,0.0,0.03846153989434242,-0.0625,0.013942308,0.0,0.0,0.0,NYG,303.88,15.920000076293945,1.0,16.646666666666665,45.5,130.0,SEA,1.0,2.0,2.0,0.0,16.8,1,0,0,0,16.971600000000006,16.971600000000006,-0.9583999999999904
101,00-0030578,C.Patterson,Cordarrelle Patterson,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gy2bb38cns4nxypehbqi",ATL,2023.0,6.0,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.6830945014953613,0.0,0.0,0.02631578966975212,0.0,0.039473683,0.0,0.0,0.0,HOU,154.70000000000002,1.7000000476837158,1.0,24.7,42.0,-125.0,0,0.0,0.0,0.0,0.0,3.1,0,1,0,0,2.8596000000000004,2.8596000000000004,-3.0508000000000015
103,00-0030663,W.Snead,Willie Snead,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fr5xckiwhguuaishnbju",SF,2023.0,6.0,REG,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,0.8328927159309387,0.0,1.5,0.0476190485060215,0.033149171620607376,0.09463299,0.0,0.0,0.0,ARI,0.0,1.899999976158142,6.0,45.833333333333336,36.0,-470.0,SF,0.0,0.0,2.0,0.0,0.0,0,0,0,1,3.506999999999999,3.506999999999999,0.26739999999999764
107,00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etl34lkiscs2lpc4to2f",BAL,2023.0,6.0,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,3.6666666666666665,26.333333333333332,0.0,0.0,0.0,41.666666666666664,3.3333333333333335,1.3333333333333333,0.7205446561177572,0.0,0.6563011507193247,0.12311081091562907,0.2054581344127655,0.23585682,0.0,0.0,0.0,PIT,0.0,4.966666618982951,1.0,46.76666666666667,42.5,-250.0,BAL,0.0,1.0,1.0,0.0,0.0,0,0,0,1,5.159800000000001,5.159800000000001,-1.9792000000000014
112,00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy6qidqm8jjp6buvu3lp",DAL,2023.0,6.0,REG,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.4653998911380768,0.0,2.3333333333333335,5.0,17.0,0.0,0.3333333333333333,0.0,64.33333333333333,3.6666666666666665,1.3333333333333333,-4.5603416959444685,0.0,0.6017842317620913,0.15138215571641922,0.2529442384839058,0.51076925,0.0,0.0,0.0,SF,145.6,4.233333269755046,1.0,30.73333333333333,51.0,-125.0,DAL,1.0,2.0,1.0,0.0,9.7,0,0,0,1,10.840599999999997,10.840599999999997,1.7051999999999943
114,00-0031237,T.Bridgewater,Teddy Bridgewater,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5p8afhezmpvc1xbwibf",DET,2023.0,6.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,-2.675528049468994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,38.02,-0.20000000298023224,2.0,17.41333333333333,43.5,-162.0,DET,0.0,7.0,2.0,0.0,0.4,1,0,0,0,3.018200000000001,3.018200000000001,-3.287399999999998
119,00-0031260,L.Thomas,Logan Thomas,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",WAS,2023.0,6.0,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5107277631759644,0.0,4.666666666666667,5.666666666666667,46.666666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,40.666666666666664,19.0,3.0,2.632389654715856,0.0,1.1888997952143352,0.13144168257713318,0.1332128420472145,0.48001668,0.0,0.0,0.0,CHI,77.3,12.733333587646484,1.0,17.7,42.0,105.0,WAS,0.0,1.0,1.0,0.0,9.2,0,0,1,0,12.51459999999999,12.51459999999999,-0.47940000000000715
125,00-0031280,D.Carr,Derek Carr,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",NO,2023.0,6.0,REG,NE,18.0,27.0,137.66666666666666,1.0,0.0,2.3333333333333335,15.333333333333334,0.3333333333333333,0.3333333333333333,220.33333333333334,91.0,8.333333333333334,-3.076556767026583,0.0,0.6592006782690684,0.0746830894301335,1.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.37344516068696976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,219.08,9.006666739781698,1.0,12.213333333333331,42.5,-130.0,NO,0.0,5.0,1.0,0.0,14.3,1,0,0,0,12.559400000000005,12.559400000000005,-3.397599999999999
130,00-0031345,J.Garoppolo,Jimmy Garoppolo,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dielobmypljj7e27eiob",LV,2023.0,6.0,REG,GB,22.0,33.0,239.0,1.3333333333333333,2.0,2.3333333333333335,17.333333333333332,0.0,0.0,266.6666666666667,92.33333333333333,11.666666666666666,-3.6954721212387085,0.3333333333333333,1.0116199453671773,0.03602839730350146,2.3333333333333335,4.0,0.0,0.0,0.0,0.6666666666666666,-0.5295523802439371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,164.78,11.960000038146973,1.0,11.426666666666668,41.5,-148.0,LV,0.0,2.0,1.0,0.0,15.8,1,0,0,0,15.6642,15.6642,1.8260000000000023
136,00-0031376,J.McKinnon,Jerick McKinnon,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yezxe2j778cndbhkxwez",KC,2023.0,6.0,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.666666666666667,0.0,0.0,0.0,1.0,0.07190377513567607,0.0,1.6666666666666667,2.3333333333333335,12.333333333333334,0.6666666666666666,0.0,0.0,1.3333333333333333,17.333333333333332,1.3333333333333333,1.6654788255691528,0.0,-7.266666650772095,0.06416230524579684,0.008741016034036875,0.11244344,0.0,0.0,0.0,MIN,196.30000000000004,7.666666408379872,2.0,11.733333333333334,47.5,-650.0,KC,0.0,0.0,3.0,0.0,6.2,0,1,0,0,6.697000000000004,6.697000000000004,-0.7099999999999982
142,00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grvqvmdzu2lsbgvqoxku",LV,2023.0,6.0,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,12.333333333333334,97.33333333333333,0.6666666666666666,0.0,0.0,133.0,27.333333333333332,5.666666666666667,7.114852110544841,0.0,1.7714441418647766,0.31152725716431934,0.39548836648464203,0.25788993,0.0,0.0,0.0,GB,335.5,22.066666920979817,1.0,33.1,41.5,-148.0,LV,0.0,2.0,1.0,0.0,18.4,0,0,0,1,6.184999999999997,6.184999999999997,-11.330599999999999
147,00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w6eq27k2xs8vawwgkzbl",TB,2023.0,6.0,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,7.0,90.33333333333333,0.6666666666666666,0.0,0.0,100.0,30.333333333333332,3.3333333333333335,5.412234365940094,0.0,0.9810750484466553,0.2500000024835269,0.40702877938747406,0.30135134,0.0,0.0,0.0,NO,225.4,17.700000127156574,1.0,35.766666666666666,43.5,136.0,TB,1.0,0.0,1.0,0.0,15.7,0,0,0,1,7.568999999999999,7.568999999999999,0.2569999999999979
150,00-0031484,C.Manhertz,Chris Manhertz,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r645ts6owoqbjuxbzgdl",DEN,2023.0,6.0,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.0,0.0,0.0,0.0,7.5,3.5,0.5,0.18430662155151367,0.0,1.6666666269302368,0.033119658939540386,0.024358084425330162,0.07041958,0.0,0.0,0.0,CHI,10.2,1.0,2.0,17.7,47.5,470.0,DEN,0.0,3.0,1.0,0.0,0.3,0,0,1,0,1.5930000000000004,1.5930000000000004,-0.625
154,00-0031503,J.Winston,Jameis Winston,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eupdyd3zccjeoloqmyfl",NO,2023.0,6.0,REG,NE,3.3333333333333335,5.666666666666667,33.666666666666664,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.0,59.333333333333336,8.333333333333334,1.0,-2.670772075653076,0.0,0.3482758700847626,-0.005301171448081732,1.0,-1.3333333333333333,0.0,0.0,0.0,0.0,-4.470469951629639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,43.919999999999995,0.5466666519641876,2.0,12.213333333333331,42.5,-130.0,NO,0.0,5.0,1.0,0.0,0.5,1,0,0,0,5.107800000000002,5.107800000000002,0.24340000000000206
